title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,doc_id
Surat Edaran Bank Indonesia Nomor 8/27/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-27-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/27/DPNP/2006,27 November 2006,Documents -- 217.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/217.pdf,ojk--8_27_dpnp-27002006-documents_217_pdf.pdf,2235
Surat Edaran Bank Indonesia Nomor 8/26/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-26-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/26/DPbS/2006,14 November 2006,Documents -- 218.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/218.pdf,ojk--8_26_dpbs-14002006-documents_218_pdf.pdf,2236
Surat Edaran Bank Indonesia Nomor 8/26/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-26-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/26/DPbS/2006,14 November 2006,2006 -- lamp_se082606.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se082606.pdf,ojk--8_26_dpbs-14002006-2006_lamp_se082606_pdf.pdf,2237
Surat Edaran Bank Indonesia Nomor 8/23/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-23-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/23/DPbS/2006,20 Oktober 2006,Documents -- 221.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/221.pdf,ojk--8_23_dpbs-20002006-documents_221_pdf.pdf,2238
Surat Edaran Bank Indonesia Nomor 8/24/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-24-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/24/DPbS/2006,20 Oktober 2006,Documents -- 220.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/220.pdf,ojk--8_24_dpbs-20002006-documents_220_pdf.pdf,2239
Surat Edaran Bank Indonesia Nomor 8/24/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-24-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/24/DPbS/2006,20 Oktober 2006,2006 -- lamp_se_082406.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_082406.pdf,ojk--8_24_dpbs-20002006-2006_lamp_se_082406_pdf.pdf,2240
Surat Edaran Bank Indonesia Nomor 8/22/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-22-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/22/DPbS/2006,18 Oktober 2006,Documents -- 222.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/222.pdf,ojk--8_22_dpbs-18002006-documents_222_pdf.pdf,2241
Surat Edaran Bank Indonesia Nomor 8/22/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-22-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/22/DPbS/2006,18 Oktober 2006,2006 -- lamp_se082206.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se082206.pdf,ojk--8_22_dpbs-18002006-2006_lamp_se082206_pdf.pdf,2242
Surat Edaran Bank Indonesia Nomor 8/19/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-19-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/19/DPbS/2006,24 Agustus 2006,Documents -- 236.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/236.pdf,ojk--8_19_dpbs-24002006-documents_236_pdf.pdf,2243
Surat Edaran Bank Indonesia Nomor 8/16/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-16-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/16/DPbS/2006,20 Juli 2006,Documents -- 237.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/237.pdf,ojk--8_16_dpbs-20002006-documents_237_pdf.pdf,2244
Surat Edaran Bank Indonesia Nomor 8/15/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-15-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/15/DPNP/2006,12 Juli 2006,Documents -- 238.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/238.pdf,ojk--8_15_dpnp-12002006-documents_238_pdf.pdf,2245
Surat Edaran Bank Indonesia Nomor 8/14/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-14-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/14/DPNP/2006,1 Juni 2006,Documents -- 241.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/241.pdf,ojk--8_14_dpnp-01002006-documents_241_pdf.pdf,2246
Surat Edaran Bank Indonesia Nomor 8/14/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-14-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/14/DPNP/2006,1 Juni 2006,2006 -- lamp_se_081406.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_081406.pdf,ojk--8_14_dpnp-01002006-2006_lamp_se_081406_pdf.pdf,2247
Surat Edaran Bank Indonesia Nomor 8/10/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-10-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/10/DPbS/2006,7 Maret 2006,Documents -- 245.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/245.pdf,ojk--8_10_dpbs-07002006-documents_245_pdf.pdf,2248
Surat Edaran Bank Indonesia Nomor 8/10/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-10-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/10/DPbS/2006,7 Maret 2006,2006 -- lamp_se081106.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se081106.pdf,ojk--8_10_dpbs-07002006-2006_lamp_se081106_pdf.pdf,2249
Surat Edaran Bank Indonesia Nomor 8/11/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-11-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/11/DPbS/2006,7 Maret 2006,Documents -- 244.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/244.pdf,ojk--8_11_dpbs-07002006-documents_244_pdf.pdf,2250
Surat Edaran Bank Indonesia Nomor 8/11/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-11-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/11/DPbS/2006,7 Maret 2006,2006 -- lamp_se081106.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se081106.pdf,ojk--8_11_dpbs-07002006-2006_lamp_se081106_pdf.pdf,2251
Surat Edaran Bank Indonesia Nomor 8/9/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-9-dpbs-2.aspx,NO DATA,NO DATA,NO DATA,8/9/DPbS/2006,1 Maret 2006,Documents -- 408.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/408.pdf,ojk--8_9_dpbs-01002006-documents_408_pdf.pdf,2252
Surat Edaran Bank Indonesia Nomor 8/9/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-9-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/9/DPbS/2006,1 Maret 2006,Documents -- 246.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/246.pdf,ojk--8_9_dpbs-01002006-documents_246_pdf.pdf,2253
Surat Edaran Bank Indonesia Nomor 8/9/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-9-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/9/DPbS/2006,1 Maret 2006,2006 -- lampiran_se080906.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se080906.pdf,ojk--8_9_dpbs-01002006-2006_lampiran_se080906_pdf.pdf,2254
Surat Edaran Bank Indonesia Nomor 8/8/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-8-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/8/DPbS/2006,1 Maret 2006,Documents -- 247.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/247.pdf,ojk--8_8_dpbs-01002006-documents_247_pdf.pdf,2255
Surat Edaran Bank Indonesia Nomor 8/8/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-8-dpbs.aspx,NO DATA,NO DATA,NO DATA,8/8/DPbS/2006,1 Maret 2006,2006 -- lampiran_se080806.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se080806.pdf,ojk--8_8_dpbs-01002006-2006_lampiran_se080806_pdf.pdf,2256
Surat Edaran Bank Indonesia Nomor 8/7/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-7-dpbpr.aspx,NO DATA,NO DATA,NO DATA,8/7/DPBPR/2006,23 Februari 2006,Documents -- 249.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/249.pdf,ojk--8_7_dpbpr-23002006-documents_249_pdf.pdf,2257
Surat Edaran Bank Indonesia Nomor 8/7/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-7-dpbpr.aspx,NO DATA,NO DATA,NO DATA,8/7/DPBPR/2006,23 Februari 2006,2006 -- lamp_se080706.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se080706.pdf,ojk--8_7_dpbpr-23002006-2006_lamp_se080706_pdf.pdf,2258
Surat Edaran Bank Indonesia Nomor 8/6/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-6-dpbpr.aspx,NO DATA,NO DATA,NO DATA,8/6/DPBPR/2006,20 Februari 2006,Documents -- 250.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/250.pdf,ojk--8_6_dpbpr-20002006-documents_250_pdf.pdf,2259
Surat Edaran Bank Indonesia Nomor 8/6/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-6-dpbpr.aspx,NO DATA,NO DATA,NO DATA,8/6/DPBPR/2006,20 Februari 2006,2006 -- pedoman_se_080606.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/pedoman_se_080606.pdf,ojk--8_6_dpbpr-20002006-2006_pedoman_se_080606_pdf.pdf,2260
Surat Edaran Bank Indonesia Nomor 8/6/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-6-dpbpr.aspx,NO DATA,NO DATA,NO DATA,8/6/DPBPR/2006,20 Februari 2006,2006 -- lampiran_se_080606.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lampiran_se_080606.pdf,ojk--8_6_dpbpr-20002006-2006_lampiran_se_080606_pdf.pdf,2261
Surat Edaran Bank Indonesia Nomor 8/3/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-3-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/3/DPNP/2006,3 Januari 2006,Documents -- 257.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/257.pdf,ojk--8_3_dpnp-03002006-documents_257_pdf.pdf,2262
Surat Edaran Bank Indonesia Nomor 8/3/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-3-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/3/DPNP/2006,3 Januari 2006,2006 -- lamp_se_080306.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_080306.pdf,ojk--8_3_dpnp-03002006-2006_lamp_se_080306_pdf.pdf,2263
Surat Edaran Bank Indonesia Nomor 8/2/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-2-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/2/DPNP/2006,2 Januari 2006,Documents -- 256.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/256.pdf,ojk--8_2_dpnp-02002006-documents_256_pdf.pdf,2264
Surat Edaran Bank Indonesia Nomor 8/2/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-8-2-dpnp.aspx,NO DATA,NO DATA,NO DATA,8/2/DPNP/2006,2 Januari 2006,2006 -- lamp_se_080206.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2006/lamp_se_080206.pdf,ojk--8_2_dpnp-02002006-2006_lamp_se_080206_pdf.pdf,2265
Surat Edaran Bank Indonesia Nomor 7/63/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-63-dpbpr.aspx,NO DATA,NO DATA,NO DATA,7/63/DPBPR/2005,29 Desember 2005,Documents -- 259.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/259.pdf,ojk--7_63_dpbpr-29002005-documents_259_pdf.pdf,2266
Surat Edaran Bank Indonesia Nomor 7/58/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-58-dpbpr.aspx,NO DATA,NO DATA,NO DATA,7/58/DPBPR/2005,23 Desember 2005,Documents -- 260.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/260.pdf,ojk--7_58_dpbpr-23002005-documents_260_pdf.pdf,2267
Surat Edaran Bank Indonesia Nomor 7/58/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-58-dpbpr.aspx,NO DATA,NO DATA,NO DATA,7/58/DPBPR/2005,23 Desember 2005,2005 -- lamp_se075805.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075805.pdf,ojk--7_58_dpbpr-23002005-2005_lamp_se075805_pdf.pdf,2268
Surat Edaran Bank Indonesia Nomor 7/57DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-57dpbs.aspx,NO DATA,NO DATA,NO DATA,7/57DPbS/2005,22 Desember 2005,Documents -- 261.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/261.pdf,ojk--7_57dpbs-22002005-documents_261_pdf.pdf,2269
Surat Edaran Bank Indonesia Nomor 7/57DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-57dpbs.aspx,NO DATA,NO DATA,NO DATA,7/57DPbS/2005,22 Desember 2005,2005 -- lamp_se_075705.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se_075705.pdf,ojk--7_57dpbs-22002005-2005_lamp_se_075705_pdf.pdf,2270
Surat Edaran Bank Indonesia Nomor 7/56/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-56-dpbs.aspx,NO DATA,NO DATA,NO DATA,7/56/DPbS/2005,9 Desember 2005,Documents -- 263.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/263.pdf,ojk--7_56_dpbs-09002005-documents_263_pdf.pdf,2271
Surat Edaran Bank Indonesia Nomor 7/56/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-56-dpbs.aspx,NO DATA,NO DATA,NO DATA,7/56/DPbS/2005,9 Desember 2005,2005 -- lamp_se075605.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075605.pdf,ojk--7_56_dpbs-09002005-2005_lamp_se075605_pdf.pdf,2272
Surat Edaran Bank Indonesia Nomor 7/55/DPM,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-55-dpm.aspx,NO DATA,NO DATA,NO DATA,7/55/DPM/2005,6 Desember 2005,Documents -- 264.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/264.pdf,ojk--7_55_dpm-06002005-documents_264_pdf.pdf,2273
Surat Edaran Bank Indonesia Nomor 7/54/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-54-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/54/DPNP/2005,29 November 2005,Documents -- 266.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/266.pdf,ojk--7_54_dpnp-29002005-documents_266_pdf.pdf,2274
Surat Edaran Bank Indonesia Nomor 7/53/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-53-dpbs.aspx,NO DATA,NO DATA,NO DATA,7/53/DPbS/2005,24 November 2005,Documents -- 265.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/265.pdf,ojk--7_53_dpbs-24002005-documents_265_pdf.pdf,2275
Surat Edaran Bank Indonesia Nomor 7/52/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-52-dpbs.aspx,NO DATA,NO DATA,NO DATA,7/52/DPbS/2005,22 November 2005,Documents -- 269.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/269.pdf,ojk--7_52_dpbs-22002005-documents_269_pdf.pdf,2276
Surat Edaran Bank Indonesia Nomor 7/52/DPbS,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-52-dpbs.aspx,NO DATA,NO DATA,NO DATA,7/52/DPbS/2005,22 November 2005,2005 -- lamp_se075205.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075205.pdf,ojk--7_52_dpbs-22002005-2005_lamp_se075205_pdf.pdf,2277
Surat Edaran Bank Indonesia Nomor 7/51/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-51-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/51/DPNP/2005,9 November 2005,Documents -- 273.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/273.pdf,ojk--7_51_dpnp-09002005-documents_273_pdf.pdf,2278
Surat Edaran Bank Indonesia Nomor 7/51/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-51-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/51/DPNP/2005,9 November 2005,2005 -- lamp_se075105.pdf,https://www.ojk.go.id/Files/regulasi/perbankan/se-bi/2005/lamp_se075105.pdf,ojk--7_51_dpnp-09002005-2005_lamp_se075105_pdf.pdf,2279
Surat Edaran Bank Indonesia Nomor 7/50/DPBPR,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-50-dpbpr.aspx,NO DATA,NO DATA,NO DATA,7/50/DPBPR/2005,1 November 2005,Documents -- 274.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/274.pdf,ojk--7_50_dpbpr-01002005-documents_274_pdf.pdf,2280
Surat Edaran Bank Indonesia Nomor 7/48/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-48-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/48/DPNP/2005,14 Oktober 2005,Documents -- 276.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/276.pdf,ojk--7_48_dpnp-14002005-documents_276_pdf.pdf,2281
Surat Edaran Bank Indonesia Nomor 7/42/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-42-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/42/DPNP/2005,6 September 2005,Documents -- 282.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/282.pdf,ojk--7_42_dpnp-06002005-documents_282_pdf.pdf,2282
Surat Edaran Bank Indonesia Nomor 7/40/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-40-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/40/DPNP/2005,24 Agustus 2005,Documents -- 285.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/285.pdf,ojk--7_40_dpnp-24002005-documents_285_pdf.pdf,2283
Surat Edaran Bank Indonesia Nomor 7/24/DPNP,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-7-24-dpnp.aspx,NO DATA,NO DATA,NO DATA,7/24/DPNP/2005,18 Juli 2005,Documents -- 289.pdf,https://www.ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Documents/289.pdf,ojk--7_24_dpnp-18002005-documents_289_pdf.pdf,2284
